2024-02-07 19:37:23,960 INFO    StreamThr :9812 [internal.py:wandb_internal():86] W&B internal server running at pid: 9812, started at: 2024-02-07 19:37:23.960673
2024-02-07 19:37:24,570 DEBUG   HandlerThread:9812 [system_info.py:probe():244] Probing system done
2024-02-07 19:37:24,570 DEBUG   HandlerThread:9812 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22000-SP0', 'python': '3.9.2', 'heartbeatAt': '2024-02-08T01:37:24.532672', 'startedAt': '2024-02-08T01:37:23.834673', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'f:\\Everything\\PPO-based-Autonomous-Navigation-for-Quadcopters\\loading_main.py', 'codePathLocal': 'loading_main.py', 'codePath': 'loading_main.py', 'git': {'remote': 'https://github.com/Samuel-Fipps/airSim_Drone.git', 'commit': 'f8625165bd333a5cd601acf6b28588e3d8c3302c'}, 'email': 'samuelfipps@gmail.com', 'root': 'F:/Everything/PPO-based-Autonomous-Navigation-for-Quadcopters', 'host': 'DESKTOP-VP5KEII', 'username': '14055', 'executable': 'C:\\Users\\14055\\AppData\\Local\\Programs\\Python\\Python39\\python.exe', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3418.0, 'min': 0.0, 'max': 3418.0}, 'cpu_freq_per_core': [{'current': 3418.0, 'min': 0.0, 'max': 3418.0}], 'disk': {'/': {'total': 953.8515625, 'used': 125.69287109375}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 127.79042434692383}}
2024-02-07 19:37:24,570 INFO    HandlerThread:9812 [system_monitor.py:probe():224] Finished collecting system info
2024-02-07 19:37:24,570 INFO    HandlerThread:9812 [system_monitor.py:probe():227] Publishing system info
2024-02-07 19:37:24,570 DEBUG   HandlerThread:9812 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-02-07 19:37:24,571 DEBUG   HandlerThread:9812 [system_info.py:_save_pip():68] Saving pip packages done
2024-02-07 19:37:24,571 DEBUG   HandlerThread:9812 [system_info.py:_save_code():90] Saving code
2024-02-07 19:37:24,614 DEBUG   HandlerThread:9812 [system_info.py:_save_code():111] Saving code done
2024-02-07 19:37:24,614 DEBUG   HandlerThread:9812 [system_info.py:_save_patches():128] Saving git patches
2024-02-07 19:37:24,726 DEBUG   HandlerThread:9812 [system_info.py:_save_patches():170] Saving git patches done
2024-02-07 19:37:24,728 INFO    HandlerThread:9812 [system_monitor.py:probe():229] Finished publishing system info
2024-02-07 19:37:24,735 DEBUG   SenderThread:9812 [sender.py:send():382] send: files
2024-02-07 19:37:24,735 INFO    SenderThread:9812 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-02-07 19:37:24,736 INFO    SenderThread:9812 [sender.py:_save_file():1392] saving file code\loading_main.py with policy now
2024-02-07 19:37:24,736 INFO    SenderThread:9812 [sender.py:_save_file():1392] saving file diff.patch with policy now
2024-02-07 19:37:24,740 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:37:24,740 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:37:24,741 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:37:24,795 DEBUG   SenderThread:9812 [sender.py:send():382] send: telemetry
2024-02-07 19:37:25,103 INFO    wandb-upload_1:9812 [upload_job.py:push():131] Uploaded file C:\Users\14055\AppData\Local\Temp\tmp6cc8dhiqwandb\eg9suxo2-code/loading_main.py
2024-02-07 19:37:25,156 INFO    wandb-upload_2:9812 [upload_job.py:push():131] Uploaded file C:\Users\14055\AppData\Local\Temp\tmp6cc8dhiqwandb\nq9zdg2r-diff.patch
2024-02-07 19:37:25,156 INFO    wandb-upload_0:9812 [upload_job.py:push():131] Uploaded file C:\Users\14055\AppData\Local\Temp\tmp6cc8dhiqwandb\qkrmcd8m-wandb-metadata.json
2024-02-07 19:37:25,267 INFO    Thread-16 :9812 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\code\loading_main.py
2024-02-07 19:37:25,267 INFO    Thread-16 :9812 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\wandb-metadata.json
2024-02-07 19:37:25,267 INFO    Thread-16 :9812 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\requirements.txt
2024-02-07 19:37:25,267 INFO    Thread-16 :9812 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\diff.patch
2024-02-07 19:37:25,267 INFO    Thread-16 :9812 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\code
2024-02-07 19:37:29,856 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:37:34,926 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:37:39,749 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:37:39,749 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:37:39,749 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:37:40,903 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:37:45,949 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:37:50,985 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:37:54,755 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:37:54,755 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:37:54,755 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:37:56,939 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:37:57,572 INFO    Thread-16 :9812 [dir_watcher.py:_on_file_modified():288] file/dir modified: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\config.yaml
2024-02-07 19:38:02,072 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:38:04,373 DEBUG   SenderThread:9812 [sender.py:send():382] send: exit
2024-02-07 19:38:04,373 INFO    SenderThread:9812 [sender.py:send_exit():589] handling exit code: 255
2024-02-07 19:38:04,373 INFO    SenderThread:9812 [sender.py:send_exit():591] handling runtime: 39
2024-02-07 19:38:04,375 INFO    SenderThread:9812 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-02-07 19:38:04,375 INFO    SenderThread:9812 [sender.py:send_exit():597] send defer
2024-02-07 19:38:04,375 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:04,375 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-07 19:38:04,375 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:04,375 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-07 19:38:04,376 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 1
2024-02-07 19:38:04,376 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:04,376 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-07 19:38:04,376 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:04,376 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-07 19:38:04,376 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 2
2024-02-07 19:38:04,376 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:04,376 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-07 19:38:04,376 INFO    HandlerThread:9812 [system_monitor.py:finish():203] Stopping system monitor
2024-02-07 19:38:04,376 INFO    HandlerThread:9812 [interfaces.py:finish():202] Joined cpu monitor
2024-02-07 19:38:04,376 INFO    HandlerThread:9812 [interfaces.py:finish():202] Joined disk monitor
2024-02-07 19:38:04,376 DEBUG   SystemMonitor:9812 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-07 19:38:04,380 DEBUG   SystemMonitor:9812 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-07 19:38:04,380 DEBUG   SystemMonitor:9812 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-07 19:38:04,443 INFO    HandlerThread:9812 [interfaces.py:finish():202] Joined gpu monitor
2024-02-07 19:38:04,443 INFO    HandlerThread:9812 [interfaces.py:finish():202] Joined memory monitor
2024-02-07 19:38:04,443 INFO    HandlerThread:9812 [interfaces.py:finish():202] Joined network monitor
2024-02-07 19:38:04,444 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:04,444 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-07 19:38:04,444 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 3
2024-02-07 19:38:04,444 DEBUG   SenderThread:9812 [sender.py:send():382] send: stats
2024-02-07 19:38:04,444 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:04,444 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-07 19:38:04,444 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:04,444 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-07 19:38:04,444 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 4
2024-02-07 19:38:04,444 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:04,444 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-07 19:38:04,444 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:04,445 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-07 19:38:04,445 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 5
2024-02-07 19:38:04,445 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:04,445 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-07 19:38:04,445 DEBUG   SenderThread:9812 [sender.py:send():382] send: summary
2024-02-07 19:38:04,446 INFO    SenderThread:9812 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-02-07 19:38:04,447 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:04,447 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-07 19:38:04,447 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 6
2024-02-07 19:38:04,447 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:04,447 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-07 19:38:04,447 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:04,447 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-07 19:38:04,447 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 7
2024-02-07 19:38:04,447 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:38:04,447 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:04,447 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-07 19:38:04,447 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:04,447 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-07 19:38:04,635 INFO    Thread-16 :9812 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\output.log
2024-02-07 19:38:04,635 INFO    Thread-16 :9812 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\wandb-summary.json
2024-02-07 19:38:05,379 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-07 19:38:06,381 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 8
2024-02-07 19:38:06,381 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: poll_exit
2024-02-07 19:38:06,381 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:06,381 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-07 19:38:06,381 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:06,381 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-07 19:38:06,382 INFO    SenderThread:9812 [job_builder.py:build():298] Attempting to build job artifact
2024-02-07 19:38:06,382 INFO    SenderThread:9812 [job_builder.py:_get_source_type():428] is repo sourced job
2024-02-07 19:38:06,394 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-07 19:38:06,410 INFO    SenderThread:9812 [job_builder.py:build():404] adding wandb-job metadata file
2024-02-07 19:38:06,415 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 9
2024-02-07 19:38:06,415 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: poll_exit
2024-02-07 19:38:06,415 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:06,415 DEBUG   SenderThread:9812 [sender.py:send():382] send: artifact
2024-02-07 19:38:06,415 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-07 19:38:06,664 INFO    Thread-16 :9812 [dir_watcher.py:_on_file_modified():288] file/dir modified: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\output.log
2024-02-07 19:38:07,409 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-07 19:38:07,495 INFO    SenderThread:9812 [sender.py:send_artifact():1470] sent artifact job-https___github.com_Samuel-Fipps_airSim_Drone.git_loading_main.py - {'id': 'QXJ0aWZhY3Q6NzE2NzQwNzE4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNTA5MjkzMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzE2NzQwNzE4', 'versionIndex': 12}}}
2024-02-07 19:38:07,495 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:07,495 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-07 19:38:07,495 INFO    SenderThread:9812 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-07 19:38:07,677 INFO    SenderThread:9812 [dir_watcher.py:finish():388] scan: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files
2024-02-07 19:38:07,677 INFO    SenderThread:9812 [dir_watcher.py:finish():402] scan save: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\config.yaml config.yaml
2024-02-07 19:38:07,678 INFO    SenderThread:9812 [dir_watcher.py:finish():402] scan save: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\requirements.txt requirements.txt
2024-02-07 19:38:07,679 INFO    SenderThread:9812 [dir_watcher.py:finish():402] scan save: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\diff.patch diff.patch
2024-02-07 19:38:07,679 INFO    SenderThread:9812 [dir_watcher.py:finish():402] scan save: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\wandb-metadata.json wandb-metadata.json
2024-02-07 19:38:07,679 INFO    SenderThread:9812 [dir_watcher.py:finish():402] scan save: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\output.log output.log
2024-02-07 19:38:07,680 INFO    SenderThread:9812 [dir_watcher.py:finish():402] scan save: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\wandb-summary.json wandb-summary.json
2024-02-07 19:38:07,682 INFO    SenderThread:9812 [dir_watcher.py:finish():402] scan save: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\code\loading_main.py code/loading_main.py
2024-02-07 19:38:07,682 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 10
2024-02-07 19:38:07,682 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: poll_exit
2024-02-07 19:38:07,682 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:07,683 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-07 19:38:07,683 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:07,683 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-07 19:38:07,683 INFO    SenderThread:9812 [file_pusher.py:finish():175] shutting down file pusher
2024-02-07 19:38:07,874 INFO    wandb-upload_1:9812 [upload_job.py:push():131] Uploaded file F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\config.yaml
2024-02-07 19:38:07,891 INFO    wandb-upload_3:9812 [upload_job.py:push():131] Uploaded file F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\wandb-summary.json
2024-02-07 19:38:07,895 INFO    wandb-upload_2:9812 [upload_job.py:push():131] Uploaded file F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\output.log
2024-02-07 19:38:07,955 INFO    wandb-upload_0:9812 [upload_job.py:push():131] Uploaded file F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\files\requirements.txt
2024-02-07 19:38:08,167 INFO    Thread-15 :9812 [sender.py:transition_state():617] send defer: 11
2024-02-07 19:38:08,167 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:08,167 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-07 19:38:08,167 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:08,167 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-07 19:38:08,167 INFO    SenderThread:9812 [file_pusher.py:join():181] waiting for file pusher
2024-02-07 19:38:08,167 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 12
2024-02-07 19:38:08,167 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:08,167 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-07 19:38:08,167 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:08,167 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-07 19:38:08,167 INFO    SenderThread:9812 [file_stream.py:finish():595] file stream finish called
2024-02-07 19:38:08,287 INFO    SenderThread:9812 [file_stream.py:finish():599] file stream finish is done
2024-02-07 19:38:08,287 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 13
2024-02-07 19:38:08,287 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:08,287 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-07 19:38:08,288 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:08,288 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-07 19:38:08,288 INFO    SenderThread:9812 [sender.py:transition_state():617] send defer: 14
2024-02-07 19:38:08,288 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: defer
2024-02-07 19:38:08,288 DEBUG   SenderThread:9812 [sender.py:send():382] send: final
2024-02-07 19:38:08,288 INFO    HandlerThread:9812 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-07 19:38:08,288 DEBUG   SenderThread:9812 [sender.py:send():382] send: footer
2024-02-07 19:38:08,288 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: defer
2024-02-07 19:38:08,288 INFO    SenderThread:9812 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-07 19:38:08,289 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-07 19:38:08,289 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-07 19:38:08,289 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: server_info
2024-02-07 19:38:08,289 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: poll_exit
2024-02-07 19:38:08,289 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: get_summary
2024-02-07 19:38:08,289 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: poll_exit
2024-02-07 19:38:08,289 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-07 19:38:08,289 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: server_info
2024-02-07 19:38:08,290 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:38:08,291 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: job_info
2024-02-07 19:38:08,344 DEBUG   SenderThread:9812 [sender.py:send_request():409] send_request: job_info
2024-02-07 19:38:08,345 INFO    MainThread:9812 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2024-02-07 19:38:08,345 INFO    MainThread:9812 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2024-02-07 19:38:08,345 INFO    MainThread:9812 [wandb_run.py:_footer_sync_info():3796] logging synced files
2024-02-07 19:38:08,345 DEBUG   HandlerThread:9812 [handler.py:handle_request():146] handle_request: shutdown
2024-02-07 19:38:08,345 INFO    HandlerThread:9812 [handler.py:finish():866] shutting down handler
2024-02-07 19:38:09,297 INFO    WriterThread:9812 [datastore.py:close():294] close: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_193723-asr6y0wy\run-asr6y0wy.wandb
2024-02-07 19:38:09,345 INFO    SenderThread:9812 [sender.py:finish():1548] shutting down sender
2024-02-07 19:38:09,345 INFO    SenderThread:9812 [file_pusher.py:finish():175] shutting down file pusher
2024-02-07 19:38:09,345 INFO    SenderThread:9812 [file_pusher.py:join():181] waiting for file pusher
