2024-01-15 06:49:33,265 INFO    StreamThr :25520 [internal.py:wandb_internal():86] W&B internal server running at pid: 25520, started at: 2024-01-15 06:49:33.264943
2024-01-15 06:49:57,278 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-15 06:49:57,278 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 2
2024-01-15 06:49:57,278 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:49:57,278 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-15 06:49:57,278 INFO    HandlerThread:25520 [system_monitor.py:finish():203] Stopping system monitor
2024-01-15 06:49:57,278 DEBUG   SystemMonitor:25520 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-15 06:49:57,278 INFO    HandlerThread:25520 [interfaces.py:finish():202] Joined cpu monitor
2024-01-15 06:49:57,278 DEBUG   SystemMonitor:25520 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-15 06:49:57,282 INFO    HandlerThread:25520 [interfaces.py:finish():202] Joined disk monitor
2024-01-15 06:49:57,282 DEBUG   SystemMonitor:25520 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-15 06:49:57,361 INFO    HandlerThread:25520 [interfaces.py:finish():202] Joined gpu monitor
2024-01-15 06:49:57,361 INFO    HandlerThread:25520 [interfaces.py:finish():202] Joined memory monitor
2024-01-15 06:49:57,361 INFO    HandlerThread:25520 [interfaces.py:finish():202] Joined network monitor
2024-01-15 06:49:57,362 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:49:57,362 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-15 06:49:57,362 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 3
2024-01-15 06:49:57,362 DEBUG   SenderThread:25520 [sender.py:send():382] send: stats
2024-01-15 06:49:57,362 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:49:57,362 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-15 06:49:57,362 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:49:57,362 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-15 06:49:57,362 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 4
2024-01-15 06:49:57,362 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:49:57,362 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-15 06:49:57,362 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:49:57,362 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-15 06:49:57,363 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 5
2024-01-15 06:49:57,363 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:49:57,363 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-15 06:49:57,363 DEBUG   SenderThread:25520 [sender.py:send():382] send: summary
2024-01-15 06:49:57,364 INFO    SenderThread:25520 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-15 06:49:57,365 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:49:57,365 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-15 06:49:57,365 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 6
2024-01-15 06:49:57,365 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:49:57,365 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-15 06:49:57,365 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:49:57,365 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-15 06:49:57,366 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: status_report
2024-01-15 06:49:57,454 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 7
2024-01-15 06:49:57,454 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:49:57,454 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-15 06:49:57,454 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:49:57,454 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-15 06:49:57,771 INFO    Thread-16 :25520 [dir_watcher.py:_on_file_modified():288] file/dir modified: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\config.yaml
2024-01-15 06:49:57,771 INFO    Thread-16 :25520 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\wandb-summary.json
2024-01-15 06:49:58,281 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-15 06:49:59,280 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 8
2024-01-15 06:49:59,280 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: poll_exit
2024-01-15 06:49:59,280 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:49:59,281 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-15 06:49:59,281 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:49:59,281 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-15 06:49:59,281 INFO    SenderThread:25520 [job_builder.py:build():298] Attempting to build job artifact
2024-01-15 06:49:59,281 INFO    SenderThread:25520 [job_builder.py:_get_source_type():428] is repo sourced job
2024-01-15 06:49:59,293 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-15 06:49:59,310 INFO    SenderThread:25520 [job_builder.py:build():404] adding wandb-job metadata file
2024-01-15 06:49:59,317 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 9
2024-01-15 06:49:59,317 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: poll_exit
2024-01-15 06:49:59,317 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:49:59,317 DEBUG   SenderThread:25520 [sender.py:send():382] send: artifact
2024-01-15 06:49:59,317 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-15 06:49:59,794 INFO    Thread-16 :25520 [dir_watcher.py:_on_file_modified():288] file/dir modified: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\output.log
2024-01-15 06:49:59,818 INFO    wandb-upload_1:25520 [upload_job.py:push():86] Skipped uploading C:\Users\14055\AppData\Local\wandb\wandb\artifacts\staging\tmph_k6smq2
2024-01-15 06:49:59,818 INFO    wandb-upload_2:25520 [upload_job.py:push():86] Skipped uploading C:\Users\14055\AppData\Local\wandb\wandb\artifacts\staging\tmps8ywlf_t
2024-01-15 06:50:00,069 INFO    wandb-upload_0:25520 [upload_job.py:push():89] Uploaded file C:\Users\14055\AppData\Local\wandb\wandb\artifacts\staging\tmpz0lsnb_2
2024-01-15 06:50:00,295 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-15 06:50:00,820 INFO    SenderThread:25520 [sender.py:send_artifact():1470] sent artifact job-https___github.com_Samuel-Fipps_airSim_Drone.git_main.py - {'id': 'QXJ0aWZhY3Q6NjkxMDgyNzUx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMDI0ODc3Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjkxMDgxNTA2', 'versionIndex': 2}}}
2024-01-15 06:50:00,820 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:50:00,820 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-15 06:50:00,820 INFO    SenderThread:25520 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-15 06:50:01,798 INFO    SenderThread:25520 [dir_watcher.py:finish():388] scan: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files
2024-01-15 06:50:01,799 INFO    SenderThread:25520 [dir_watcher.py:finish():402] scan save: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\config.yaml config.yaml
2024-01-15 06:50:01,799 INFO    SenderThread:25520 [dir_watcher.py:finish():402] scan save: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\requirements.txt requirements.txt
2024-01-15 06:50:01,800 INFO    SenderThread:25520 [dir_watcher.py:finish():402] scan save: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\diff.patch diff.patch
2024-01-15 06:50:01,800 INFO    SenderThread:25520 [dir_watcher.py:finish():402] scan save: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\wandb-metadata.json wandb-metadata.json
2024-01-15 06:50:01,800 INFO    SenderThread:25520 [dir_watcher.py:finish():402] scan save: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\output.log output.log
2024-01-15 06:50:01,801 INFO    SenderThread:25520 [dir_watcher.py:finish():402] scan save: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\wandb-summary.json wandb-summary.json
2024-01-15 06:50:01,803 INFO    SenderThread:25520 [dir_watcher.py:finish():402] scan save: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\code\main.py code/main.py
2024-01-15 06:50:01,804 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 10
2024-01-15 06:50:01,805 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: poll_exit
2024-01-15 06:50:01,805 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:50:01,805 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-15 06:50:01,805 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:50:01,805 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-15 06:50:01,806 INFO    SenderThread:25520 [file_pusher.py:finish():175] shutting down file pusher
2024-01-15 06:50:02,012 INFO    wandb-upload_1:25520 [upload_job.py:push():131] Uploaded file F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\config.yaml
2024-01-15 06:50:02,056 INFO    wandb-upload_0:25520 [upload_job.py:push():131] Uploaded file F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\requirements.txt
2024-01-15 06:50:02,056 INFO    wandb-upload_3:25520 [upload_job.py:push():131] Uploaded file F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\wandb-summary.json
2024-01-15 06:50:02,109 INFO    wandb-upload_2:25520 [upload_job.py:push():131] Uploaded file F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\files\output.log
2024-01-15 06:50:02,315 INFO    Thread-15 :25520 [sender.py:transition_state():617] send defer: 11
2024-01-15 06:50:02,315 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:50:02,315 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-15 06:50:02,315 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:50:02,315 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-15 06:50:02,315 INFO    SenderThread:25520 [file_pusher.py:join():181] waiting for file pusher
2024-01-15 06:50:02,315 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 12
2024-01-15 06:50:02,315 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:50:02,315 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-15 06:50:02,316 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:50:02,316 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-15 06:50:02,316 INFO    SenderThread:25520 [file_stream.py:finish():595] file stream finish called
2024-01-15 06:50:02,380 INFO    SenderThread:25520 [file_stream.py:finish():599] file stream finish is done
2024-01-15 06:50:02,381 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 13
2024-01-15 06:50:02,381 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:50:02,381 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-15 06:50:02,381 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:50:02,381 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-15 06:50:02,381 INFO    SenderThread:25520 [sender.py:transition_state():617] send defer: 14
2024-01-15 06:50:02,381 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: defer
2024-01-15 06:50:02,381 INFO    HandlerThread:25520 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-15 06:50:02,381 DEBUG   SenderThread:25520 [sender.py:send():382] send: final
2024-01-15 06:50:02,381 DEBUG   SenderThread:25520 [sender.py:send():382] send: footer
2024-01-15 06:50:02,381 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: defer
2024-01-15 06:50:02,382 INFO    SenderThread:25520 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-15 06:50:02,382 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-15 06:50:02,382 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: server_info
2024-01-15 06:50:02,382 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: get_summary
2024-01-15 06:50:02,382 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: poll_exit
2024-01-15 06:50:02,382 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-15 06:50:02,383 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: server_info
2024-01-15 06:50:02,383 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-15 06:50:02,384 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: job_info
2024-01-15 06:50:02,429 DEBUG   SenderThread:25520 [sender.py:send_request():409] send_request: job_info
2024-01-15 06:50:02,430 INFO    MainThread:25520 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2024-01-15 06:50:02,430 INFO    MainThread:25520 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2024-01-15 06:50:02,430 INFO    MainThread:25520 [wandb_run.py:_footer_sync_info():3796] logging synced files
2024-01-15 06:50:02,430 DEBUG   HandlerThread:25520 [handler.py:handle_request():146] handle_request: shutdown
2024-01-15 06:50:02,430 INFO    HandlerThread:25520 [handler.py:finish():866] shutting down handler
2024-01-15 06:50:03,395 INFO    WriterThread:25520 [datastore.py:close():294] close: F:\Everything\New_drone\wandb\run-20240115_064933-innpfctr\run-innpfctr.wandb
2024-01-15 06:50:03,442 INFO    SenderThread:25520 [sender.py:finish():1548] shutting down sender
2024-01-15 06:50:03,442 INFO    SenderThread:25520 [file_pusher.py:finish():175] shutting down file pusher
2024-01-15 06:50:03,442 INFO    SenderThread:25520 [file_pusher.py:join():181] waiting for file pusher
